Joint Index,Joint Torque
0.209859,50.8155,0.249345,17.4651,-0.304209,3.32903,0.0424224,
0.204297,50.8158,0.252855,17.4723,-0.307649,3.33028,0.0402054,
0.19879,50.8161,0.256331,17.4795,-0.311056,3.33152,0.0380106,
0.193338,50.8163,0.259772,17.4867,-0.314428,3.33275,0.0358374,
0.187939,50.8166,0.263179,17.4937,-0.317767,3.33396,0.0336857,
0.182593,50.8168,0.266553,17.5007,-0.321074,3.33517,0.0315551,
0.177299,50.8171,0.269894,17.5076,-0.324348,3.33636,0.0294453,
0.172057,50.8173,0.273202,17.5145,-0.327591,3.33754,0.0273559,
0.170328,50.8266,0.267133,17.5137,-0.328677,3.33951,0.029315,
0.168616,50.8358,0.261122,17.5129,-0.329753,3.34146,0.0312552,
0.166921,50.8448,0.255169,17.5121,-0.330819,3.34339,0.0331769,
0.165241,50.8538,0.249273,17.5113,-0.331874,3.34531,0.0350803,
0.163578,50.8627,0.243432,17.5105,-0.33292,3.34721,0.0369656,
0.16193,50.8716,0.237647,17.5098,-0.333955,3.34908,0.0388332,
0.160297,50.8803,0.231916,17.509,-0.334981,3.35095,0.0406832,
0.15868,50.889,0.226238,17.5082,-0.335998,3.35279,0.0425159,
0.157078,50.8975,0.220613,17.5075,-0.337005,3.35462,0.0443316,
0.155491,50.906,0.215041,17.5068,-0.338002,3.35643,0.0461305,
0.153918,50.9145,0.209519,17.506,-0.338991,3.35822,0.0479127,
0.164417,50.911,0.211279,17.5053,-0.332909,3.3568,0.046562,
0.174819,50.9077,0.213023,17.5046,-0.326882,3.35538,0.0452236,
0.185127,50.9043,0.214751,17.5039,-0.32091,3.35398,0.0438974,
0.195342,50.901,0.216464,17.5031,-0.314993,3.3526,0.0425832,
0.205465,50.8977,0.218161,17.5024,-0.309129,3.35122,0.0412808,
0.215497,50.8944,0.219842,17.5017,-0.303317,3.34986,0.0399901,
0.225439,50.8912,0.221509,17.5011,-0.297557,3.34851,0.0387109,
0.235293,50.888,0.223161,17.5004,-0.291848,3.34718,0.0374431,
0.24506,50.8848,0.224798,17.4997,-0.28619,3.34585,0.0361865,
0.254741,50.8816,0.226421,17.499,-0.280582,3.34454,0.034941,
0.249665,50.8816,0.229601,17.5053,-0.283704,3.3463,0.0343837,
0.244633,50.8815,0.232753,17.5114,-0.286798,3.34804,0.0338312,
0.239645,50.8815,0.235878,17.5176,-0.289865,3.34977,0.0332836,
0.2347,50.8814,0.238975,17.5236,-0.292906,3.35148,0.0327406,
0.229798,50.8814,0.242046,17.5296,-0.295921,3.35318,0.0322024,
0.224938,50.8813,0.245091,17.5356,-0.29891,3.35486,0.0316688,
0.220119,50.8813,0.248109,17.5415,-0.301873,3.35653,0.0311398,
0.215342,50.8812,0.251102,17.5474,-0.302939,3.35819,0.0328493,
0.210605,50.8915,0.245873,17.548,-0.303997,3.35983,0.0345444,
0.205908,50.9018,0.240687,17.5487,-0.305045,3.36146,0.0362251,
0.20125,50.9119,0.235545,17.5494,-0.306085,3.36307,0.0378918,
0.196631,50.922,0.230446,17.55,-0.307116,3.36467,0.0395445,
0.192051,50.9319,0.22539,17.5507,-0.308138,3.36626,0.0411834,
0.187509,50.9418,0.220376,17.5513,-0.309152,3.36783,0.0428087,
0.183004,50.9516,0.215403,17.5519,-0.310157,3.36939,0.0444206,
0.192303,50.946,0.220201,17.5526,-0.307836,3.36807,0.0432232,
0.201526,50.9404,0.224959,17.5532,-0.305534,3.36676,0.0420357,
0.210673,50.9349,0.229679,17.5538,-0.303251,3.36545,0.0408578,
0.219746,50.9294,0.234361,17.5544,-0.300986,3.36416,0.0396895,
0.228745,50.924,0.239004,17.555,-0.29874,3.36288,0.0385306,
0.237672,50.9186,0.24361,17.5556,-0.296512,3.36161,0.0373811,
0.246527,50.9133,0.248179,17.5562,-0.294302,3.36035,0.0362408,
0.255311,50.908,0.252712,17.5568,-0.292109,3.3591,0.0351097,
0.264026,50.9027,0.257208,17.5574,-0.289934,3.35786,0.0339876,
0.272671,50.8975,0.261669,17.558,-0.287776,3.35662,0.0328743,
0.268025,50.8946,0.264396,17.5617,-0.290561,3.35816,0.0317699,
0.263417,50.8917,0.2671,17.5653,-0.293323,3.35969,0.0306742,
0.258844,50.8889,0.269784,17.569,-0.296065,3.3612,0.029587,
0.254307,50.8861,0.272447,17.5726,-0.298784,3.3627,0.0285084,
0.249805,50.8833,0.275089,17.5761,-0.301483,3.36419,0.0274382,
0.245339,50.8806,0.27771,17.5797,-0.30416,3.36567,0.0263762,
0.240906,50.8778,0.280311,17.5832,-0.306817,3.36714,0.0253225,
0.236508,50.8751,0.282893,17.5867,-0.309454,3.36859,0.0242768,
0.232144,50.8724,0.285454,17.5901,-0.31207,3.37004,0.0232392,
0.227813,50.8697,0.287996,17.5936,-0.314666,3.37147,0.0222095,
0.223515,50.867,0.290519,17.597,-0.317243,3.37289,0.0211876,
0.219249,50.8644,0.293022,17.5961,-0.3198,3.3743,0.022747,
0.215016,50.8714,0.288206,17.5951,-0.322338,3.3757,0.0242947,
0.210814,50.8784,0.283427,17.5942,-0.324856,3.3771,0.0258308,
0.206644,50.8854,0.278684,17.5933,-0.327356,3.37848,0.0273553,
0.202505,50.8923,0.273976,17.5923,-0.329837,3.37985,0.0288685,
0.198397,50.8991,0.269303,17.5914,-0.3323,3.3812,0.0303704,
0.194319,50.9059,0.264664,17.5905,-0.334744,3.38255,0.0318612,
0.190271,50.9127,0.26006,17.5896,-0.337171,3.38389,0.033341,
0.186253,50.9194,0.255489,17.5887,-0.339579,3.38522,0.03481,
0.182265,50.926,0.250953,17.5878,-0.34197,3.38654,0.0362681,
0.178305,50.9326,0.246449,17.587,-0.344344,3.38785,0.0377156,
0.183933,50.9324,0.249012,17.5832,-0.340836,3.38662,0.0372435,
0.189519,50.9321,0.251557,17.5795,-0.337353,3.38539,0.0367747,
0.195065,50.9319,0.254084,17.5759,-0.333895,3.38417,0.0363094,
0.200571,50.9317,0.256592,17.5722,-0.330463,3.38296,0.0358473,
0.206038,50.9315,0.259083,17.5686,-0.327055,3.38176,0.0353886,
0.211465,50.9312,0.261555,17.565,-0.323671,3.38056,0.0349332,
0.216854,50.931,0.264011,17.5614,-0.320312,3.37938,0.034481,
0.222205,50.9308,0.266448,17.5579,-0.316976,3.3782,0.0340321,
0.227518,50.9306,0.268869,17.5543,-0.313664,3.37703,0.0335863,
0.232793,50.9304,0.271272,17.5509,-0.310375,3.37587,0.0331436,
0.238032,50.9301,0.273659,17.5474,-0.307109,3.37472,0.0327041,
0.234044,50.9275,0.273523,17.5507,-0.307967,3.3773,0.0322676,
0.230083,50.9248,0.273389,17.554,-0.308819,3.37985,0.0318341,
0.22615,50.9222,0.273255,17.5572,-0.309665,3.38239,0.0314037,
0.222245,50.9196,0.273123,17.5604,-0.310505,3.38491,0.0309763,
0.218366,50.917,0.272991,17.5636,-0.31134,3.38742,0.0305518,
0.214514,50.9145,0.27286,17.5668,-0.312168,3.38991,0.0301302,
0.210688,50.9119,0.27273,17.57,-0.312991,3.39238,0.0297115,
0.206888,50.9094,0.272601,17.5731,-0.313809,3.39483,0.0292956,
0.203114,50.9112,0.269793,17.5724,-0.314621,3.39546,0.0306684,
0.199366,50.913,0.267003,17.5716,-0.315427,3.39608,0.0320318,
0.195643,50.9149,0.264232,17.5708,-0.316228,3.3967,0.0333861,
0.191946,50.9167,0.26148,17.5701,-0.317023,3.39731,0.0347312,
0.188273,50.9185,0.258746,17.5693,-0.317813,3.39793,0.0360673,
0.184624,50.9203,0.25603,17.5686,-0.318598,3.39853,0.0373944,
0.181,50.922,0.253333,17.5679,-0.319378,3.39914,0.0387128,
0.1774,50.9238,0.250653,17.5671,-0.320152,3.39973,0.0400223,
0.173824,50.9255,0.247992,17.5664,-0.320922,3.40033,0.0413232,
0.170271,50.9273,0.245348,17.5657,-0.321686,3.40092,0.0426155,
0.177746,50.9248,0.24767,17.5638,-0.317381,3.3991,0.0427818,
0.185172,50.9223,0.249978,17.5619,-0.313105,3.3973,0.042947,
0.192549,50.9198,0.25227,17.56,-0.308857,3.3955,0.0431111,
0.199878,50.9174,0.254547,17.5582,-0.304636,3.39372,0.0432742,
0.20716,50.915,0.25681,17.5563,-0.300443,3.39195,0.0434362,
0.214394,50.9126,0.259058,17.5545,-0.296277,3.39019,0.0435971,
0.221582,50.9102,0.261291,17.5527,-0.292137,3.38844,0.043757,
0.228723,50.9078,0.26351,17.5509,-0.288025,3.3867,0.0439159,
0.235819,50.9054,0.265715,17.5491,-0.283939,3.38498,0.0440738,
0.24287,50.9031,0.267906,17.5473,-0.279878,3.38326,0.0442306,
0.249875,50.9007,0.270083,17.5455,-0.275844,3.38156,0.0443865,
0.248492,50.8966,0.271109,17.5499,-0.275559,3.38218,0.0434629,
0.247118,50.8924,0.272128,17.5542,-0.275275,3.38281,0.0425451,
0.245752,50.8883,0.273141,17.5585,-0.274994,3.38343,0.0416332,
0.244395,50.8842,0.274147,17.5628,-0.274714,3.38405,0.040727,
0.243047,50.8801,0.275147,17.567,-0.274435,3.38466,0.0398264,
0.241707,50.8761,0.276141,17.5713,-0.274159,3.38527,0.0389315,
0.240375,50.8721,0.277129,17.5755,-0.273884,3.38587,0.0380422,
0.239051,50.8681,0.27811,17.5796,-0.273611,3.38647,0.0371584,
0.233667,50.8717,0.274206,17.5778,-0.275836,3.3882,0.0383835,
0.228317,50.8753,0.270325,17.576,-0.278048,3.38992,0.0396011,
0.222999,50.8788,0.266469,17.5742,-0.280245,3.39163,0.0408112,
0.217714,50.8824,0.262636,17.5724,-0.282429,3.39332,0.0420139,
0.212461,50.8859,0.258826,17.5706,-0.2846,3.39501,0.0432092,
0.20724,50.8894,0.25504,17.5689,-0.286758,3.39669,0.0443973,
0.202051,50.8929,0.251276,17.5671,-0.288902,3.39835,0.0455781,
0.196893,50.8964,0.247536,17.5654,-0.291034,3.40001,0.0467518,
0.203678,50.8924,0.24858,17.5636,-0.28828,3.39834,0.0463322,
0.210422,50.8885,0.249618,17.5619,-0.285544,3.39669,0.0459151,
0.217125,50.8846,0.25065,17.5602,-0.282823,3.39504,0.0455006,
0.223788,50.8807,0.251675,17.5585,-0.280119,3.3934,0.0450885,
0.230411,50.8768,0.252695,17.5568,-0.277431,3.39178,0.0446789,
0.236995,50.873,0.253708,17.5551,-0.274759,3.39016,0.0442717,
0.24354,50.8692,0.254716,17.5534,-0.272103,3.38855,0.043867,
0.240149,50.8633,0.256777,17.5562,-0.274234,3.38852,0.0430078,
0.236778,50.8575,0.258826,17.5589,-0.276352,3.3885,0.0421536,
0.233427,50.8517,0.260863,17.5617,-0.278457,3.38847,0.0413045,
0.230095,50.8459,0.262888,17.5644,-0.280551,3.38845,0.0404604,
0.226784,50.8402,0.264901,17.5671,-0.282632,3.38842,0.0396212,
0.223491,50.8345,0.266903,17.5698,-0.284701,3.3884,0.0387869,
0.220217,50.8288,0.268893,17.5725,-0.286758,3.38837,0.0379574,
0.216963,50.8232,0.270871,17.5751,-0.288803,3.38835,0.0371328,
0.213727,50.8176,0.272838,17.5778,-0.290836,3.38833,0.0363129,
0.21051,50.8121,0.274794,17.5804,-0.292858,3.3883,0.0354977,
0.207311,50.8065,0.276738,17.583,-0.294868,3.38828,0.0346873,
0.206185,50.8084,0.273128,17.5824,-0.295606,3.38883,0.0362707,
0.205065,50.8102,0.269539,17.5817,-0.29634,3.38937,0.0378451,
0.203952,50.812,0.26597,17.581,-0.297069,3.38991,0.0394105,
0.202844,50.8139,0.262422,17.5804,-0.297795,3.39045,0.040967,
0.201743,50.8157,0.258894,17.5797,-0.298517,3.39098,0.0425147,
0.200649,50.8175,0.255385,17.579,-0.299234,3.39152,0.0440536,
0.19956,50.8193,0.251897,17.5784,-0.299947,3.39205,0.0455839,
0.198478,50.821,0.248428,17.5777,-0.300657,3.39257,0.0471056,
0.197401,50.8228,0.244978,17.5771,-0.301362,3.3931,0.0486188,
0.196331,50.8245,0.241548,17.5764,-0.302064,3.39362,0.0501235,
0.195267,50.8263,0.238136,17.5758,-0.302761,3.39413,0.0516198,
0.201509,50.8209,0.240118,17.573,-0.299179,3.39262,0.0512205,
0.207717,50.8156,0.242088,17.5702,-0.295616,3.39111,0.0508234,
0.213891,50.8102,0.244048,17.5674,-0.292073,3.38961,0.0504285,
0.220031,50.8049,0.245996,17.5646,-0.28855,3.38812,0.0500358,
0.226137,50.7997,0.247934,17.5619,-0.285046,3.38663,0.0496452,
0.232209,50.7944,0.249862,17.5591,-0.281561,3.38516,0.0492568,
0.238248,50.7892,0.251779,17.5564,-0.278096,3.38369,0.0488705,
0.244255,50.784,0.253685,17.5537,-0.274649,3.38223,0.0484863,
0.250229,50.7789,0.255581,17.551,-0.271221,3.38078,0.0481042,
0.25617,50.7738,0.257467,17.5483,-0.267811,3.37934,0.0477241,
0.254976,50.7706,0.259342,17.5509,-0.268581,3.38087,0.0473462,
